age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
34,admin.,single,basic.4y,no,unknown,unknown,cellular,may,wed,3823,25,25,2,failure,-2.9204283293175344,92.27588894992788,-41.27652743306886,4.189249118364738,5174.480346223346,yes
48,management,married,high.school,unknown,unknown,unknown,telephone,jul,fri,1906,4,6,1,success,1.2110136427559066,93.16072714376114,-28.519012913762506,4.03900563784662,5139.332869667639,yes
55,admin.,single,university.degree,no,yes,unknown,cellular,nov,fri,2158,11,16,5,failure,-1.8414337784768058,94.20021842592917,-43.99752290466488,1.9574801663248378,4971.192426888485,yes
27,technician,married,basic.4y,no,unknown,yes,telephone,aug,tue,760,28,14,3,failure,-0.16904932001408998,92.18611744718912,-27.554558396215803,1.0560689104444616,5029.8056243849505,no
71,management,divorced,basic.6y,unknown,unknown,unknown,telephone,aug,tue,3734,19,15,1,nonexistent,0.10543154828058153,92.491454217444,-48.19919147489496,4.211469598148617,4997.297203564349,yes
67,management,married,high.school,unknown,no,no,cellular,apr,mon,3254,14,26,4,nonexistent,-2.4511214041583704,94.35932645766886,-27.520696818944757,2.203574904080029,4974.522424180326,yes
44,blue-collar,single,basic.4y,unknown,yes,no,cellular,oct,fri,2895,18,16,2,success,-0.06974601279127665,93.59025295520698,-45.46266928019286,2.031418545897927,5214.13105460019,yes
59,management,married,high.school,unknown,unknown,no,cellular,jul,mon,2142,21,2,3,nonexistent,-3.355306742731536,93.87935708314161,-46.79054250034441,0.6800501989716456,5127.852978483588,yes
23,management,single,basic.4y,unknown,yes,unknown,cellular,jan,fri,1994,2,9,0,failure,-1.3926262467669244,92.90036530322132,-47.92959959520099,3.793841552607091,5106.900412470939,yes
73,admin.,single,basic.6y,unknown,no,unknown,telephone,apr,wed,3445,27,5,2,failure,-1.7180461295774898,93.36863772487122,-43.2414156939986,1.8059001914338424,5191.091091566423,yes
23,self-employed,married,university.degree,yes,unknown,yes,cellular,dec,wed,1935,9,28,4,nonexistent,1.0775059981603807,94.13241371716,-36.0641774778461,2.5178380382688648,5120.044857716395,yes
69,management,married,university.degree,yes,unknown,unknown,cellular,may,mon,3591,10,1,5,success,1.3329205775367994,94.45292147458898,-34.874712602198336,4.559099149515136,5116.398354166634,yes
32,services,single,high.school,unknown,yes,no,cellular,oct,wed,899,27,10,4,nonexistent,-2.017899598775316,94.727778249253,-41.95807302183451,1.1513497014702199,5017.001774490317,no
21,self-employed,divorced,basic.6y,no,unknown,yes,telephone,dec,wed,359,25,7,0,nonexistent,-0.4719839048133132,94.38287151669974,-45.28488139641264,0.7673719462479043,5127.692775439749,no
74,blue-collar,married,high.school,no,yes,no,telephone,jul,tue,2947,13,13,6,nonexistent,0.1770531596760399,92.18895291206813,-27.01881066340774,3.066235854045483,5140.286694200901,yes
65,blue-collar,single,high.school,unknown,unknown,yes,cellular,dec,wed,1719,19,11,2,nonexistent,-2.4827123154241373,92.96139909357841,-44.33296726709864,3.6793559463151544,5196.722200835067,no
71,management,divorced,basic.4y,yes,no,unknown,telephone,jun,tue,280,4,19,3,nonexistent,-0.10426966864264674,94.09689090740673,-41.75885657836982,2.923949940264617,5076.10280342555,no
73,admin.,single,basic.4y,yes,no,yes,cellular,apr,thu,3266,28,23,0,nonexistent,-2.163037465724923,93.17026905023043,-39.30458925427527,2.0941414294046425,5017.538447902126,yes
57,self-employed,married,basic.4y,no,yes,unknown,telephone,mar,fri,1887,16,27,6,failure,-2.589477282962248,93.22183851581003,-33.123845419661365,2.1902947943053883,5114.172658218587,yes
24,blue-collar,single,basic.6y,unknown,unknown,unknown,cellular,nov,tue,3266,12,6,3,success,0.6832453760188997,94.22407823331612,-47.16493589282502,1.258451499651316,5220.841444749112,yes
68,blue-collar,single,basic.6y,yes,unknown,no,cellular,jun,tue,666,25,17,1,nonexistent,-0.9881000704705738,94.33357285091385,-44.43939353966509,1.9715484991710488,4983.518420807807,no
75,services,single,high.school,unknown,yes,unknown,telephone,oct,tue,92,16,24,3,nonexistent,-1.9745736751598117,94.21594330220213,-26.973954249169488,3.939097782428087,4964.518406967161,no
66,management,married,basic.4y,unknown,no,unknown,cellular,dec,fri,671,17,4,1,success,-1.4574577277705676,92.99294888541641,-31.078698697983533,2.796220664171188,4973.0992777246065,no
70,self-employed,divorced,basic.6y,no,no,unknown,cellular,may,fri,1969,16,5,3,nonexistent,-1.4167799553318825,92.6384380961861,-40.19142801768095,4.5193335684321205,5183.491644616685,yes
62,blue-collar,divorced,high.school,unknown,no,no,cellular,dec,fri,60,7,12,1,nonexistent,0.296165083312127,93.00447953161564,-48.2023296079304,1.3392068438874152,4963.896677560726,no
64,blue-collar,divorced,basic.6y,unknown,yes,unknown,telephone,mar,wed,2681,2,29,2,nonexistent,0.85643880221069,93.96387389253309,-30.085662875398658,2.546659586986621,5022.200382879477,yes
43,blue-collar,divorced,high.school,no,no,no,telephone,apr,tue,3122,9,1,6,nonexistent,-1.1168184661345504,93.02120085330101,-32.08619925780584,3.6870750218937327,5223.21477777482,yes
75,blue-collar,married,university.degree,yes,yes,yes,cellular,feb,fri,3474,27,18,4,nonexistent,-1.850146335654182,92.15507051171672,-36.92156383179589,1.7980659371336951,5160.870884077059,yes
48,admin.,single,basic.4y,unknown,no,no,cellular,sep,thu,3860,12,25,2,success,0.09087033083270249,94.24211944082876,-41.13347513775367,1.7741227158526849,5021.473278552896,yes
19,technician,divorced,university.degree,no,no,no,cellular,jul,fri,1028,13,27,0,nonexistent,0.9454940449800943,92.17759618469674,-28.438807411921836,1.064648574023016,5022.291889933574,yes
45,services,divorced,high.school,yes,yes,unknown,telephone,dec,mon,1489,14,7,2,nonexistent,-2.852391623848402,94.78917407266061,-43.73370490710603,4.528897204433998,5084.832329915263,yes
59,admin.,married,high.school,unknown,unknown,no,cellular,oct,mon,603,12,10,2,nonexistent,0.4246967406925815,94.41238805166785,-43.13015237561358,1.3591266218780806,4983.697809808332,no
30,services,single,basic.4y,yes,unknown,yes,cellular,mar,tue,681,3,20,4,nonexistent,-0.7255752496258225,94.6777445780829,-29.874725863486034,4.868559035396129,5136.334788503756,no
35,blue-collar,single,basic.4y,no,unknown,no,cellular,aug,tue,3900,22,15,5,nonexistent,0.7645045090516794,94.3331175314802,-35.83041534982774,2.574886487312205,5094.951030480203,yes
47,services,divorced,high.school,unknown,no,unknown,telephone,aug,tue,2581,21,25,2,failure,-0.9322962868640428,92.28299431252206,-28.073479591932884,4.919856234274692,5074.495024611139,yes
72,management,divorced,basic.6y,no,no,yes,cellular,nov,wed,1428,16,999,0,failure,0.7403637728765763,93.17251443530418,-35.38423212944491,0.777554963069793,5093.278564225683,yes
28,management,single,basic.4y,no,unknown,unknown,telephone,jan,mon,2885,18,24,2,nonexistent,-0.7384767495327458,94.54221756039885,-50.011517769886694,3.0952095784612577,5035.507182566385,yes
30,technician,married,high.school,unknown,no,unknown,cellular,may,mon,3584,25,28,2,success,-2.7045651419708596,92.25446230357117,-46.57457334415008,3.6396911763420987,5020.083239189043,yes
68,technician,single,basic.4y,no,no,no,cellular,may,tue,2692,3,26,2,failure,-3.3762602995399624,92.85468802907684,-44.06477442353829,2.8719357119363305,4981.7300845189375,yes
78,services,single,basic.4y,yes,unknown,unknown,cellular,dec,mon,2280,22,15,6,failure,-0.4239340590571159,93.30787627495383,-30.07246692313057,3.108452295648484,5129.040522487597,yes
41,admin.,divorced,university.degree,no,yes,yes,telephone,mar,mon,523,9,11,2,nonexistent,-0.5578650802625779,93.25976046873527,-30.942553695672803,2.9689610093679955,5094.282139066438,yes
74,admin.,married,university.degree,unknown,unknown,yes,cellular,feb,wed,2393,15,16,4,nonexistent,-2.3909254819025154,94.64292376770211,-31.911183222059424,1.2576115080254489,5151.675136198234,yes
79,blue-collar,married,basic.6y,unknown,unknown,yes,cellular,jan,thu,3117,8,8,6,nonexistent,0.683031665883035,93.10633204699955,-37.570450870295616,2.9403936615555275,5200.164185140409,yes
46,admin.,married,basic.4y,yes,yes,yes,cellular,apr,tue,2593,10,25,4,nonexistent,0.7652492335293078,92.6690914705407,-47.478857209015636,2.9836109555775785,5226.25829083615,yes
73,technician,divorced,high.school,unknown,no,no,telephone,dec,thu,1968,21,5,0,nonexistent,0.46005700613226225,93.24581666694482,-47.66430168876312,2.164559113522844,5023.759868082443,yes
71,admin.,married,high.school,no,unknown,yes,cellular,nov,thu,1101,22,6,5,nonexistent,1.095616144473089,93.10878248632505,-47.78640239044734,3.272927424924068,5008.022474440204,yes
22,blue-collar,married,basic.4y,no,unknown,no,cellular,oct,wed,1753,3,12,0,failure,-0.9680162402911069,93.74524760343792,-30.374773444269668,2.41237806109172,5204.852259275457,yes
52,management,divorced,basic.4y,unknown,no,unknown,cellular,feb,mon,1836,5,16,0,failure,-0.028928910692865843,94.7836120836911,-47.41678559331854,3.9226814491183246,5069.820188034741,yes
36,admin.,single,basic.6y,yes,no,unknown,telephone,may,tue,3994,6,9,5,success,0.9414408308826713,93.54396828939372,-31.476194799548082,0.768124532737731,5176.10938231662,yes
72,admin.,married,basic.6y,yes,yes,no,telephone,dec,fri,3144,14,10,2,nonexistent,-1.2100092926074775,93.29423500693933,-30.610485455528664,0.6437839906988335,4999.394806790492,yes
30,technician,single,basic.6y,unknown,no,unknown,telephone,nov,thu,2841,19,13,5,nonexistent,-0.4315469407261334,93.6627859124773,-48.28968395109649,2.9052521401909432,5041.584440268575,yes
22,services,married,high.school,no,unknown,unknown,telephone,oct,thu,2296,26,16,3,nonexistent,-0.9386079781607028,94.74343754465163,-29.242124444147127,4.952581320294284,4966.528080988008,no
61,management,single,university.degree,unknown,no,yes,telephone,dec,wed,2094,18,15,6,nonexistent,1.3196105004823169,93.74943974853237,-29.348837962432192,2.560029077020433,5225.423984143421,no
31,services,single,basic.6y,unknown,no,unknown,cellular,feb,thu,1144,26,4,2,nonexistent,-1.2993793800827307,92.3442168872543,-35.54673870835254,0.6522683917807551,4965.0923093479305,yes
55,blue-collar,divorced,high.school,yes,yes,unknown,telephone,jan,thu,2261,25,17,3,nonexistent,-1.8782471645756764,94.55552626971692,-38.53907025620316,1.9952660216923652,5009.001198844797,yes
79,blue-collar,divorced,basic.6y,no,yes,no,telephone,oct,thu,2286,7,10,0,nonexistent,-0.377769708100008,93.65430097915556,-35.32939630706153,2.6559039423151707,5111.061521045737,yes
39,services,married,high.school,yes,unknown,yes,telephone,oct,wed,1079,4,9,2,failure,-2.0526605957984,92.44269509826069,-41.124893642234966,4.564968670174551,5188.524191315041,no
26,technician,married,basic.4y,yes,unknown,unknown,telephone,dec,mon,2397,29,27,5,nonexistent,0.7163211983495568,92.64537737903103,-36.73101946911521,1.1336426640171826,5173.630487120897,yes
66,self-employed,divorced,high.school,no,no,unknown,telephone,oct,thu,106,3,20,5,failure,0.8827382143357233,92.33749907681914,-27.62834614202862,4.667316636243914,5030.560761803321,no
57,technician,married,basic.4y,no,unknown,no,telephone,oct,tue,2878,13,20,6,nonexistent,-1.7436620700615835,94.6901287230635,-48.09237444771714,4.736674648221068,5196.4232916167475,yes
43,self-employed,married,high.school,no,unknown,unknown,cellular,sep,thu,47,4,21,5,nonexistent,-1.6798251435415352,92.19837973800561,-45.212398601774396,3.42021188558191,4982.0170670307425,no
62,self-employed,divorced,university.degree,unknown,no,yes,cellular,feb,thu,3644,9,24,5,nonexistent,-2.984193732682862,94.1403972640907,-38.27424308676156,1.59080411869482,5051.371357004864,yes
78,technician,single,high.school,no,no,yes,telephone,oct,tue,336,25,5,0,nonexistent,-2.171731997032061,92.9454437871904,-44.61925564505166,2.961516522812652,5033.170758675074,no
22,self-employed,married,basic.4y,unknown,no,yes,telephone,apr,wed,1049,28,9,4,nonexistent,-3.0740817242253726,92.22711541223757,-27.072810431145033,4.193261921143478,5137.07383980532,no
46,self-employed,divorced,university.degree,yes,yes,no,telephone,mar,fri,2851,6,10,0,nonexistent,0.2347155097624421,93.21477226915631,-33.58553804145638,2.1754068990342343,4973.720561446428,yes
71,self-employed,married,high.school,no,yes,yes,telephone,jan,tue,1280,11,999,2,nonexistent,-2.5344689570563648,92.0007553430161,-40.42796353263251,4.583371556062746,5189.57565320613,yes
39,management,married,high.school,unknown,no,yes,cellular,aug,fri,2055,28,4,4,nonexistent,-3.021106799060899,94.28836341010536,-29.224471534253144,0.9824592391026742,5217.879483831418,yes
66,blue-collar,divorced,basic.6y,unknown,yes,yes,telephone,feb,mon,624,9,1,5,nonexistent,-2.611248395809754,93.51736119370243,-47.347718289246465,1.9516109330935378,5026.090442079377,no
20,self-employed,divorced,university.degree,unknown,yes,yes,cellular,nov,mon,1890,9,10,4,success,-1.588800273698812,93.26489034465692,-43.91907097367157,4.9700708106122855,5202.1713479929,yes
45,blue-collar,married,basic.4y,unknown,yes,yes,cellular,aug,thu,1276,22,13,3,nonexistent,-1.3720317664542527,94.3218370105646,-27.953195039727575,3.1690466969788935,5203.301486878338,no
55,blue-collar,married,university.degree,yes,unknown,yes,cellular,dec,thu,1715,21,23,1,failure,0.913177679871774,93.45409682565116,-37.48837061776761,3.1975034923052994,5129.275378634639,yes
31,management,single,basic.4y,no,no,no,cellular,jan,wed,2766,27,12,4,nonexistent,-2.05786829997436,93.6668350955932,-28.796152706322204,1.6554283450341196,5097.698362144164,yes
64,blue-collar,single,basic.6y,no,no,yes,telephone,jun,fri,302,19,22,1,success,0.04508973268398271,94.28148882786255,-27.277441837057093,4.373252428670046,5168.5057965328515,yes
31,services,divorced,basic.6y,no,unknown,unknown,cellular,apr,mon,638,1,10,0,failure,0.8955696826760554,94.01759790978005,-42.19059654156826,2.487959945197624,5100.620922536666,no
60,admin.,married,basic.4y,no,yes,no,telephone,mar,mon,55,4,5,0,nonexistent,0.7121628661629337,93.84530987553045,-37.022009003111506,4.0915676667025025,5160.4590645650505,no
28,management,divorced,basic.4y,no,no,unknown,telephone,jan,thu,725,1,1,4,nonexistent,-2.4449482697647507,93.97159487438739,-30.563997916353923,4.167010243837419,4988.144181655901,no
26,admin.,divorced,basic.4y,no,yes,unknown,cellular,oct,thu,525,13,18,3,failure,-2.05734399328734,92.73631507040575,-44.281487970983164,1.369371906489164,5039.033388344144,no
55,services,married,basic.6y,unknown,unknown,yes,cellular,nov,wed,473,16,24,0,nonexistent,-3.1386515665265193,92.3282939727372,-40.12257367337196,2.8078666425237464,5067.902001691384,yes
64,technician,single,university.degree,no,yes,unknown,cellular,dec,thu,27,12,8,1,nonexistent,-1.0802046507748952,93.74346812205505,-47.13565944395648,2.289558887005838,5017.835904377383,no
61,technician,divorced,basic.6y,unknown,unknown,unknown,telephone,jan,thu,2125,1,22,4,nonexistent,-1.454659108710414,92.62724629121143,-35.20436525594543,1.2813209808481327,5024.536452878451,yes
78,self-employed,divorced,high.school,yes,unknown,unknown,cellular,nov,wed,3287,15,17,6,failure,-0.7825419673344642,92.1333366692432,-50.6997537103555,1.142944319727779,5165.064398522261,yes
23,technician,married,basic.6y,unknown,yes,yes,telephone,jul,thu,3457,22,13,4,failure,-1.202187955999516,92.71210178260772,-40.061531964986244,0.8015178939815726,5009.509200469449,yes
18,management,single,high.school,yes,yes,yes,telephone,jun,thu,364,27,12,3,nonexistent,0.13183693815646397,94.01675484400573,-28.59343469154573,3.6886393055698665,4993.261334295077,no
42,technician,single,high.school,no,no,yes,telephone,mar,thu,2713,5,27,4,nonexistent,-0.18478546284114067,93.98358037132547,-29.35447116635934,4.041462869446941,5037.758098953465,yes
33,management,married,basic.6y,yes,unknown,no,telephone,dec,fri,525,23,11,2,nonexistent,-1.3427048871790155,94.52912699662579,-31.5899021223228,2.6741105609041154,5005.933332715582,no
69,management,divorced,basic.6y,yes,yes,yes,cellular,dec,mon,2746,1,11,1,nonexistent,-3.218352063777945,93.8906370952175,-47.42629735471026,3.081245733238163,5017.31909956592,yes
32,admin.,married,basic.6y,unknown,yes,yes,cellular,feb,tue,1335,17,12,6,success,-1.7497432497023475,93.23123490599907,-38.365784675258446,1.7527814139187592,5170.695834356608,yes
51,technician,married,university.degree,unknown,no,unknown,cellular,oct,mon,882,8,6,5,nonexistent,-1.8439275885964566,92.72939820260048,-33.6125753047329,3.7451218820298346,5080.261278000581,no
34,blue-collar,single,basic.6y,yes,no,yes,cellular,mar,fri,1030,22,15,6,nonexistent,-2.9710815788291542,94.12352093057854,-48.38195142052251,3.1694092182894016,5078.417183321193,yes
20,technician,divorced,basic.4y,yes,no,unknown,cellular,dec,tue,1026,8,16,2,nonexistent,-1.9396732824795502,93.15351857389366,-47.286605559298394,4.482190443693367,5102.424783019552,yes
20,technician,divorced,basic.6y,no,unknown,yes,cellular,aug,mon,1646,22,8,2,failure,1.3393540324588915,94.283368044784,-49.84243014926392,3.8830498318923503,4987.170210173752,no
54,technician,single,high.school,unknown,no,yes,telephone,nov,wed,918,22,13,1,nonexistent,0.542006987318201,94.38455080167765,-43.07854047100816,0.6833158374956133,5224.708398273372,no
34,self-employed,divorced,university.degree,yes,unknown,yes,cellular,jul,fri,2797,26,29,4,nonexistent,0.4478638078015407,92.98438922417553,-29.831996189004244,4.163339350273959,5187.66356966403,yes
